1	36	3	0.472692	0.156541				
1	36	2	0.472689	0.156544				
1	36	1	0.472685	0.156548				
1	37	3	0.472639	0.156593				
1	37	2	0.472636	0.156597				
1	37	0	0.47263	0.156604				
1	38	3	0.472586	0.156646				
1	38	1	0.47258	0.156653				
1	38	0	0.472577	0.156657				
1	39	2	0.47253	0.156702				
1	39	1	0.472527	0.156705				
1	39	0	0.472524	0.156709				
1	48	20	0.470727	0.153071				
1	49	21	0.470716	0.153062				
1	50	22	0.470706	0.153052				
1	51	23	0.470695	0.153043				
1	40	28	0.470172	0.151818				
1	41	29	0.470154	0.151809				
1	42	30	0.470137	0.1518				
1	43	31	0.47012	0.151791				
1	31	3	0.468187	0.150616				
1	30	2	0.468184	0.15062				
1	29	1	0.46818	0.150623				
1	28	0	0.468177	0.150627				
3	37	36	0.465832	0.021807				
3	38	36	0.465726	0.021913				
3	38	37	0.465653	0.021898				
3	39	36	0.465621	0.022017				
3	39	37	0.465549	0.022002				
3	39	38	0.465477	0.021986				
1	36	28	0.465279	0.151169				
1	37	29	0.465262	0.15116				
1	38	30	0.465245	0.151151				
1	39	31	0.465227	0.151142				
4	45	44	0.465037	0.02165				
4	46	44	0.464952	0.021735				
4	46	45	0.464879	0.021723				
4	47	44	0.464869	0.021817				
4	47	45	0.464797	0.021805				
4	47	46	0.464726	0.021794				
1	44	33	0.46364	0.159332				
1	45	32	0.463635	0.159381				
1	44	34	0.463606	0.15932				
1	46	32	0.463598	0.159418				
1	44	35	0.463573	0.159309				
1	45	34	0.463569	0.159358				
1	46	33	0.463564	0.159407				
1	47	32	0.46356	0.159455				
1	45	35	0.463535	0.159346				
1	47	33	0.463527	0.159444				
1	46	35	0.463497	0.159384				
1	47	34	0.463493	0.159433				
6	1	0	0.460842	0.022924				
6	2	0	0.46084	0.022924				
6	2	1	0.460838	0.022924				
6	3	0	0.460838	0.022924				
6	3	1	0.460835	0.022924				
6	3	2	0.460833	0.022924				
1	48	16	0.460729	0.152809				
1	49	17	0.460722	0.152799				
1	50	18	0.460716	0.15279				
1	51	19	0.460709	0.152781				
1	32	28	0.460582	0.149779				
1	33	29	0.460564	0.14977				
1	34	30	0.460547	0.149761				
1	35	31	0.460529	0.149752				
1	44	24	0.46032	0.154768				
1	45	25	0.460306	0.154758				
1	46	26	0.460292	0.154749				
1	47	27	0.460278	0.15474				
1	27	3	0.456793	0.151132				
1	26	2	0.45679	0.151136				
1	25	1	0.456786	0.151139				
1	24	0	0.456783	0.151143				
1	49	28	0.456524	0.162013				
1	48	29	0.456516	0.16198				
1	50	28	0.456502	0.162034				
1	48	30	0.456487	0.161968				
1	51	28	0.45648	0.162055				
1	50	29	0.456473	0.162022				
1	49	30	0.456466	0.161989				
1	48	31	0.456458	0.161956				
1	51	29	0.456451	0.162044				
1	49	31	0.456437	0.161977				
1	51	30	0.456422	0.162032				
1	50	31	0.456415	0.161999				
1	40	33	0.45637	0.159055				
1	41	32	0.456356	0.159113				
1	40	34	0.456336	0.159043				
1	42	32	0.456309	0.15916				
1	40	35	0.456303	0.159032				
1	41	34	0.456289	0.15909				
1	42	33	0.456275	0.159149				
1	43	32	0.456261	0.159207				
1	41	35	0.456256	0.159079				
1	43	33	0.456228	0.159196				
1	42	35	0.456208	0.159126				
1	43	34	0.456194	0.159185				
1	40	24	0.453403	0.15471				
1	41	25	0.453389	0.154701				
1	44	20	0.453387	0.155641				
1	45	21	0.453377	0.155632				
1	42	26	0.453375	0.154691				
1	46	22	0.453366	0.155623				
1	43	27	0.453361	0.154682				
1	47	23	0.453356	0.155613				
1	36	33	0.451543	0.158412				
1	37	32	0.451523	0.158476				
5	49	48	0.451518	0.021857				
1	36	34	0.451509	0.1584				
1	36	35	0.451476	0.158389				
1	38	32	0.451471	0.158528				
5	50	48	0.451463	0.02191				
1	37	34	0.451457	0.158453				
1	38	33	0.451437	0.158517				
1	37	35	0.451423	0.158441				
1	39	32	0.451418	0.158581				
5	50	49	0.451413	0.021904				
5	51	48	0.45141	0.021962				
1	39	33	0.451384	0.158569				
1	38	35	0.45137	0.158494				
5	51	49	0.45136	0.021955				
1	39	34	0.451351	0.158558				
5	51	50	0.451311	0.021949				
1	48	12	0.450517	0.152491				
1	49	13	0.450514	0.152482				
1	50	14	0.450511	0.152473				
1	51	15	0.450507	0.152464				
1	49	24	0.449852	0.162594				
1	48	25	0.44985	0.16256				
1	50	24	0.449831	0.162615				
1	48	26	0.449826	0.162549				
1	51	24	0.449809	0.162637				
1	50	25	0.449807	0.162603				
1	49	26	0.449805	0.16257				
1	48	27	0.449803	0.162537				
1	51	25	0.449785	0.162625				
1	49	27	0.449781	0.162558				
1	51	26	0.449761	0.162613				
1	50	27	0.449759	0.16258				
1	36	24	0.448413	0.154119				
1	37	25	0.448399	0.154109				
1	38	26	0.448385	0.1541				
1	39	27	0.448371	0.154091				
1	44	29	0.446783	0.162513				
1	45	28	0.446775	0.162562				
1	44	30	0.446754	0.162501				
1	46	28	0.446737	0.1626				
1	44	31	0.446725	0.16249				
1	45	30	0.446717	0.162539				
1	46	29	0.446708	0.162588				
1	47	28	0.446699	0.162637				
1	45	31	0.446688	0.162527				
1	47	29	0.44667	0.162625				
1	46	31	0.44665	0.162564				
1	32	3	0.446649	0.16024				
1	32	2	0.446646	0.160243				
1	32	1	0.446642	0.160247				
1	47	30	0.446641	0.162614				
1	33	3	0.446593	0.160295				
1	33	2	0.44659	0.160299				
1	33	0	0.446584	0.160306				
1	34	3	0.446538	0.160351				
1	34	1	0.446531	0.160358				
1	34	0	0.446528	0.160362				
1	35	2	0.446479	0.16041				
1	35	1	0.446476	0.160413				
1	35	0	0.446472	0.160417				
1	23	3	0.445715	0.151847				
1	22	2	0.445711	0.151851				
1	21	1	0.445708	0.151854				
1	20	0	0.445705	0.151858				
2	21	20	0.444707	0.019939				
2	22	20	0.444612	0.020034				
2	22	21	0.444582	0.02002				
2	23	20	0.444518	0.020128				
2	23	21	0.444488	0.020113				
2	23	22	0.444457	0.020099				
1	32	24	0.443997	0.152551				
1	33	25	0.443983	0.152542				
1	34	26	0.443969	0.152532				
1	35	27	0.443954	0.152523				
1	44	16	0.443324	0.155402				
1	45	17	0.443317	0.155393				
1	46	18	0.44331	0.155384				
1	47	19	0.443303	0.155375				
1	28	24	0.44119	0.15099				
1	29	25	0.441175	0.15098				
1	30	26	0.441161	0.150971				
1	31	27	0.441147	0.150962				
1	48	21	0.440962	0.16328				
1	49	20	0.440959	0.163313				
1	48	22	0.440944	0.163268				
1	50	20	0.440937	0.163334				
1	48	23	0.440925	0.163256				
1	49	22	0.440922	0.163289				
1	50	21	0.440918	0.163322				
1	51	20	0.440915	0.163356				
1	49	23	0.440903	0.163277				
1	51	21	0.440897	0.163344				
1	50	23	0.440882	0.163298				
1	51	22	0.440878	0.163332				
1	51	11	0.440062	0.152114				
1	48	8	0.440061	0.152142				
1	49	9	0.440061	0.152133				
1	50	10	0.440061	0.152123				
1	40	29	0.439416	0.162306				
1	41	28	0.439398	0.162365				
1	40	30	0.439387	0.162294				
1	40	31	0.439358	0.162283				
1	42	28	0.439351	0.162412				
1	41	30	0.43934	0.162342				
1	42	29	0.439321	0.1624				
1	41	31	0.439311	0.16233				
1	43	28	0.439303	0.162459				
1	43	29	0.439274	0.162447				
1	42	31	0.439263	0.162377				
1	43	30	0.439245	0.162436				
1	40	20	0.435789	0.157666				
1	41	21	0.435778	0.157656				
1	42	22	0.435768	0.157647				
1	43	23	0.435758	0.157638				
1	28	3	0.435707	0.161075				
1	28	2	0.435704	0.161079				
1	28	1	0.435701	0.161083				
1	29	3	0.43565	0.161132				
1	29	2	0.435647	0.161136				
1	29	0	0.435641	0.161143				
1	30	3	0.435593	0.161189				
1	30	1	0.435587	0.161196				
1	30	0	0.435584	0.1612				
1	31	2	0.435533	0.161249				
1	31	1	0.43553	0.161253				
1	31	0	0.435527	0.161256				
1	36	29	0.434339	0.161607				
1	37	28	0.434316	0.161672				
1	36	30	0.43431	0.161596				
1	36	31	0.434281	0.161584				
1	38	28	0.434263	0.161724				
1	37	30	0.434258	0.161648				
1	38	29	0.434234	0.161713				
1	37	31	0.434228	0.161636				
1	39	28	0.43421	0.161777				
1	19	3	0.434205	0.151548				
1	18	2	0.434201	0.151552				
1	17	1	0.434198	0.151556				
1	16	0	0.434195	0.151559				
1	39	29	0.434181	0.161765				
1	38	31	0.434176	0.161689				
1	39	30	0.434152	0.161753				
1	44	12	0.433042	0.155107				
1	45	13	0.433039	0.155098				
1	46	14	0.433035	0.155089				
1	47	15	0.433032	0.155079				
